Year,Year Code,Country Name,Country Code,"Age at first marriage, male [SP.DYN.SMAM.MA]","Age at first marriage, female [SP.DYN.SMAM.FE]","Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],"Immunization, BCG (% of one-year-old children) [SH.IMM.IBCG]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Immunization, DPT (% of children ages 12-23 months) [SH.IMM.IDPT]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Net migration [SM.POP.NETM],"Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Number of people who are undernourished [SN.ITK.DEFC],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]","Population, total [SP.POP.TOTL]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]",Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding) [SH.STA.ORCF.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Immunization, HepB3 (% of one-year-old children) [SH.IMM.HEPB]","Immunization, Hib3 (% of children ages 12-23 months) [SH.IMM.HIB3]","Immunization, Pol3 (% of one-year-old children) [SH.IMM.POL3]",Low-birthweight babies (% of births) [SH.STA.BRTW.ZS],"Malnutrition prevalence, weight for age (% of children under 5) [SH.STA.MALN.ZS]",Maternal leave benefits (% of wages paid in covered period) [SH.MMR.WAGE.ZS],"Mortality caused by road traffic injury (per 100,000 people) [SH.STA.TRAF.P5]","Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]","Mortality rate attributed to household and ambient air pollution (per 100,000 population) [SH.STA.AIRP.P5]","Mortality rate attributed to unintentional poisoning (per 100,000 population) [SH.STA.POIS.P5]","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Number of infant deaths [SH.DTH.IMRT],Number of maternal deaths [SH.MMR.DTHS],Number of neonatal deaths [SH.DTH.NMRT],Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP1.TO],Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP2.TO],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of under-five deaths [SH.DTH.MORT],"Nurses and midwives (per 1,000 people) [SH.MED.NUMW.P3]",Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],People using safely managed drinking water services (% of population) [SH.H2O.SMDW.ZS],People with basic handwashing facilities including soap and water (% of population) [SH.STA.HYGN.ZS],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Prevalence of overweight (% of adults) [SH.STA.OWAD.ZS],Prevalence of overweight (% of children under 5) [SH.STA.OWGH.ZS],Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS],"Probability of dying at age 5-14 years (per 1,000 children age 5) [SH.DYN.0514]","Public spending on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Ratio of young literate females to males (% ages 15-24) [SE.ADT.1524.LT.FM.ZS],"School enrollment, primary (% net) [SE.PRM.NENR]","School enrollment, secondary (% net) [SE.SEC.NENR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],"Smoking prevalence, males (% of adults) [SH.PRV.SMOK.MA]","Smoking prevalence, females (% of adults) [SH.PRV.SMOK.FE]","Specialist surgical workforce (per 100,000 population) [SH.MED.SAOP.P5]",Tuberculosis treatment success rate (% of new cases) [SH.TBS.CURE.ZS],"Tuberculosis death rate (per 100,000 people) [SH.TBS.MORT]",Unmet need for contraception (% of married women ages 15-49) [SP.UWT.TFRT],Urban population growth (annual %) [SP.URB.GROW],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Vitamin A supplementation coverage rate (% of children ages 6-59 months) [SN.ITK.VITA.ZS],Wanted fertility rate (births per woman) [SP.DYN.WFRT]
2013,YR2013,Aruba,ABW,..,..,..,..,8.347,..,..,..,..,..,..,77.83,72.93,75.441,..,..,..,..,..,..,103159,..,..,..,57.01,42.99,..,11.111,..,..,1.813,..,..,..,..,..,..,..,..,..,..,..,..,118.655,73.561,..,..,..,..,..,..,..,..,..,..,..,97.86902338,97.54348112,..,..,19.59305538,69.10885138,11.29809323,..,..,..,..,..,6.80806,..,..,..,16.19583,1.05,..,..,..,..,1,..,0.658336182,0.525087726,..,..
2013,YR2013,Australia,AUS,..,..,..,..,6.4,..,..,..,94,91,12206719,84.3,80.1,82.14878049,..,3.5,..,..,..,3.353,23128129,..,..,5.662000179,14.498,85.502,8.758559823,13.3,..,16.52748585,1.855,91,91,91,6.3099384,..,..,5.4,..,..,..,..,..,75.444,44.986,..,..,1071,19,758,..,..,..,1272,11.9398,1151.067871,99.94645085,99.99115238,..,..,18.9205481,66.82679484,14.25265706,0.1,63.1,..,2.5,..,5.22974,..,97.38938,..,..,1.057,18,14.4,..,85,0.22,..,1.838175799,1.033771428,..,..
2013,YR2013,Austria,AUT,..,..,..,..,9.4,..,..,..,92,95,4394140,83.8,78.6,81.13658537,..,3.2,..,..,..,4.9744,8479823,..,..,5.335000038,42.664,57.336,10.28574929,9.4,..,14.37263042,1.44,95,95,95,6.7632446,..,100,5.4,..,..,..,..,..,89.369,45.326,..,..,261,4,191,..,..,..,315,6.874,1003.395203,100.0000028,99.98045764,98.79176686,..,14.25418489,67.27283607,18.47297903,..,53,..,2.5,..,5.54711,..,88.38265,86.22208,79.6554,1.055,34.4,30.6,..,72,0.79,..,0.919560199,0.14737907,..,..
2013,YR2013,Azerbaijan,AZE,28.2,24.3,..,..,5.8,..,12.1,98,98,93,4702693,74.683,68.84,71.768,99.78936,26.8,..,..,..,3.4558,9416801,..,..,4.96999979,45.855,54.145,5.054136738,18.3,..,2.813868783,1.98,93,93,96,7.0563374,4.9,100,10,..,..,..,..,..,171.228,88.155,..,..,4700,50,2878,..,..,..,5289,7.263,310.9527283,88.66653307,89.3082884,71.38735705,..,22.62737458,71.67595692,5.696668509,..,51.6,14.1,2.5,..,2.44213,0.9995,93.50729,..,21.44043,1.151,44.4,0.4,..,82,4.7,..,1.778515184,0.723697759,87,..
2013,YR2013,"Bahamas, The",BHS,..,..,..,..,6.651,..,..,..,92,97,205037,74.914,70.26,72.62,..,9.6,..,..,..,..,367168,..,..,16.18000031,17.404,82.596,6.024672836,14.485,..,15.85879922,1.81,97,97,97,13.185336,..,..,13.8,..,..,..,..,..,202.214,121.208,..,..,51,4,34,..,..,..,62,..,485.1023254,98.80143185,94.24503789,..,..,25.19466513,68.37287462,6.432460257,2,62.8,..,..,..,..,..,74.72864,68.50649,..,1.057,19.6,3.3,..,76,0.6,..,1.058452979,0.613754056,..,..
2013,YR2013,Bahrain,BHR,..,..,..,..,2.331,..,..,..,99,99,747319,77.544,75.676,76.484,..,6.7,..,..,..,0.9536,1315029,..,..,1.322999954,11.165,88.835,4.310739785,15.727,..,8.180999756,2.098,99,99,99,10.622328,..,..,8,..,..,..,..,..,76.45,60.59,..,..,139,4,67,..,..,..,161,2.5042,286.9016724,100,100,98.98326213,..,20.51211077,77.23447714,2.253412095,..,64.1,..,..,..,2.47688,..,92.26165,85.36073,39.54289,1.036,36,6.2,..,..,0.45,..,1.236072844,0.50185998,..,..
2013,YR2013,Bangladesh,BGD,..,19.2,..,..,5.589,..,55.9,99,91,96,60370738,72.571,69.526,70.93,61.01554,33,..,..,26100000,0.4218,152764676,..,..,4.426000118,67.238,32.762,2.503347583,19.862,64.6,3.584834561,2.188,96,96,96,28.555811,35.1,100,13.6,..,..,..,..,..,154.386,115.091,..,..,100148,6900,70466,..,..,..,124405,0.21,17.71765709,96.68811244,43.16815108,55.62966881,39.90964,30.34374426,64.63338145,5.022874297,0.1,18.2,2.6,16.6,..,1.96616,1.03367,..,54.27441,..,1.049,46.5,1.3,2.93,93,47,13.9,3.531930348,0.019506183,97,..
2013,YR2013,Barbados,BRB,..,..,..,..,8.625,..,..,..,87,91,154227,80.012,77.151,78.633,..,12.8,..,..,100000,..,284296,..,..,11.55000019,68.571,31.429,7.599364966,11.067,..,10.81262305,1.63,91,91,91,..,..,..,6.7,..,..,..,..,..,127.017,76.158,..,..,41,1,28,..,..,..,44,..,523.1571655,98.4544419,95.35516509,..,88.46935,18.91057208,67.07727158,14.01215634,1.4,50.5,..,4.3,..,5.09774,..,..,..,..,1.036,14.4,2.1,..,100,0.9,..,-0.184494677,0.391130432,..,..
2013,YR2013,Belarus,BLR,..,..,..,..,13.2,..,..,99,99,98,5106387,77.9,67.3,72.47073171,..,3.4,..,..,..,4.8534,9465997,..,..,6.063000202,23.801,76.199,5.695594847,12.5,..,8.743941784,1.668,98,23,98,4.9382133,..,100,13.7,0,..,..,..,..,273.671,95.272,..,..,387,4,204,..,..,..,507,10.8534,153.3576965,96.72971395,97.15607288,93.40165476,..,15.61410371,70.29289311,14.09300318,0.3,58.1,..,2.5,..,5.00942,..,93.23412,97.40129,93.54328,1.064,48.9,10.9,121.32,87,6.9,..,0.676845732,-2.071339757,..,..
2013,YR2013,Belgium,BEL,..,..,..,..,9.8,..,..,..,96,99,4957316,83.2,78.1,80.58780488,..,3.4,..,20712,..,2.9585,11159407,..,..,8.425000191,2.211,97.789,10.36965922,11.3,..,14.41491097,1.76,98,98,99,6.9756565,..,77,6.7,..,..,..,..,..,94.257,57.458,..,..,429,7,286,..,..,..,532,10.9082,874.5490723,100.0000016,99.48606757,99.5231873,..,16.95440626,65.25842861,17.78716513,..,58.6,..,2.5,..,6.63966,..,97.70043,93.63938,72.11549,1.05,33.4,26,..,79,0.5,..,0.517369105,-1.543547112,..,..
2013,YR2013,Belize,BLZ,..,..,..,..,4.588,..,..,99,99,95,145520,76.129,71.014,73.452,..,14.5,..,..,100000,..,345715,..,..,8.348999977,54.718,45.282,5.697769299,22.395,..,12.79214621,2.539,95,95,95,8.6391058,..,..,24.4,45,..,..,..,..,224.562,133.726,..,..,112,4,81,..,..,..,130,157.1565,64.80980682,95.8901849,86.57475801,..,83.95941,33.5105506,62.23970612,4.249743286,1.9,53,..,7.1,..,6.2572,..,95.743,69.13129,24.16824,1.03,..,..,..,36,5.2,..,2.33694451,2.190678061,..,..
2013,YR2013,Benin,BEN,..,..,..,..,9.628,..,..,95,68,77,4007569,61.527,58.615,60.092,..,67,..,..,1000000,0.1849,10004588,..,..,2.677000046,55.358,44.642,3.906704485,38.219,..,5.133786052,5.183,77,77,73,17.076643,..,100,27.7,..,..,..,..,..,271.907,224.952,..,..,25141,1700,12831,..,..,..,38625,0.582,15.12978268,65.53675774,15.08376189,..,8.78572,43.43226025,53.33574356,3.231996191,1.1,27.8,..,10.2,..,4.54732,..,..,43.42783,15.96484,1.041,12.9,0.8,..,89,10,..,3.955567228,1.861140232,99,..
2013,YR2013,Bermuda,BMU,..,..,..,..,6.8,..,..,..,..,..,..,84.46,76.87,80.57243902,..,..,..,..,..,..,65001,..,..,..,0,100,..,10.4,..,..,1.63,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.90314002,99.90314002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3114,..,..,..,..,..,0,..,0.312791571,..,..,..
2013,YR2013,Bhutan,BTN,..,..,..,..,6.288,..,..,97,94,97,325213,69.873,69.436,69.662,..,29.8,..,..,..,0.2858,710238,..,..,2.869999886,62.851,37.149,3.621295467,18.201,..,7.248539478,2.107,97,97,97,11.848598,..,..,15.1,..,..,..,..,..,212.623,219.577,..,..,385,29,261,..,..,..,472,1.125,16.64343071,95.19118109,65.21084053,34.91068726,79.71276,28.75490857,65.71637355,5.528717879,0.3,24.9,..,..,..,5.58966,..,88.33726,58.16924,10.90072,1.04,..,..,..,91,20,..,3.342385311,-0.004032249,45,..
2013,YR2013,Bolivia,BOL,..,..,..,..,7.062,..,..,94,87,87,4875374,72.166,66.907,69.468,..,27.7,..,..,2200000,..,10542376,..,..,2.394000053,32.301,67.699,5.735155195,23.661,..,8.489089459,3.01,87,87,88,7.2945447,..,100,23.2,..,..,..,..,..,221.459,158.56,..,..,6877,460,4574,..,..,..,8558,..,55.88973618,90.11291252,53.21213306,..,..,33.26768716,60.23771489,6.494597945,0.3,54.3,..,21.1,..,..,..,86.31707,75.20722,..,1.05,..,..,..,85,13,..,2.14342231,0.392807228,40,..
2013,YR2013,Bosnia and Herzegovina,BIH,..,..,..,..,10.088,..,..,97,92,89,1397545,78.98,74.084,76.569,96.99177,5.6,..,..,..,2.0355,3542605,..,..,27.45000076,53.481,46.519,9.48689729,8.963,..,14.61209804,1.309,91,83,87,3.4137864,..,60,17.7,..,..,..,..,..,131.082,66.767,..,..,179,3,147,..,..,..,208,5.9005,138.3716583,96.35200229,95.27203602,88.79768011,96.95931,15.36589166,70.40122441,14.23288393,0.1,51.7,..,2.5,..,..,1.0001,..,..,..,1.055,49.4,31.2,26.73,82,4.2,..,-1.054923928,-2.341706091,..,..
2013,YR2013,Botswana,BWA,..,..,..,..,7.122,..,..,98,97,95,950641,67.544,62.282,64.976,86.82318,34.8,..,..,500000,..,2062536,..,..,17.92099953,34.428,65.572,6.224388257,27.231,..,11.93448156,3.002,95,95,96,15.792796,..,50,23.6,..,..,..,..,..,354.351,225.82,..,..,1948,92,1592,..,..,..,2404,..,16.49100494,86.45558795,71.68013979,..,..,34.90823001,61.47483598,3.616934006,22.2,41.9,..,24.9,..,..,1.03535,88.02718,..,..,1.031,33.5,6.1,..,73,18,..,2.354394756,-1.187836164,71,..
2013,YR2013,Brazil,BRA,..,..,..,..,6.147,..,..,99,98,97,98903783,78.193,70.838,74.483,91.48424,14.9,..,..,..,1.882,201035903,..,..,6.975999832,14.791,85.209,7.977093756,14.772,..,9.483257681,1.764,96,98,96,8.4247646,..,100,23.4,..,..,..,..,..,198.648,97.893,..,..,44283,1800,29641,..,..,..,49612,7.5635,274.585144,97.02484686,84.79405029,..,..,23.33560334,69.17532426,7.4890724,0.5,54.6,..,2.5,..,5.83885,1.00995,93.76937,82.04583,46.81655,1.05,19.7,11.5,31.93,72,2.8,..,1.209813506,-1.041551079,..,..
2013,YR2013,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28847,..,..,..,54.144,45.856,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.86438356,96.85797948,..,..,..,..,..,..,..,..,..,..,..,..,94.10986,79.1587,..,..,..,..,..,100,0.33,..,1.462103414,0.032017418,..,..
2013,YR2013,Brunei Darussalam,BRN,..,..,..,..,4.009,..,..,99,96,99,201351,76.286,73.935,75.075,..,8.6,..,..,100000,1.6222,404421,..,..,7.125999928,24.003,75.997,1.898314059,17.052,..,5.120741948,1.978,98,99,99,11.979379,..,..,8,..,..,..,..,..,106.209,75.114,..,..,59,2,34,..,..,..,70,7.5321,79.64505768,99.90000909,96.34904195,..,..,24.80138272,71.48046219,3.718155091,..,38.7,..,2.7,..,..,..,93.51439,91.37788,24.3401,1.055,30.6,2.2,..,73,4.9,..,1.802063516,-0.058701464,..,..
2013,YR2013,Bulgaria,BGR,..,..,..,..,14.4,..,..,97,95,95,3367629,78.6,71.3,74.86097561,..,7.7,..,..,400000,3.963,7265115,..,..,12.94099998,26.687,73.313,7.868226618,9.2,..,10.74194163,1.48,95,95,95,9.5042572,..,90,8.3,12,..,..,..,..,184.811,82.085,..,..,539,7,310,..,..,..,648,4.9013,282.7547913,99.2707185,85.96225129,97.034558,..,13.93722545,66.81348703,19.24928753,0.1,60.3,..,5,..,4.07685,..,93.90701,90.03958,64.19198,1.06,47,32.2,120.83,85,2.1,..,-0.097544085,-1.818228656,..,..
2013,YR2013,Burkina Faso,BFA,..,..,..,..,9.426,..,47.2,96,82,88,6246649,59.492,58.249,58.937,..,57.5,..,..,3400000,0.047,17072775,..,..,6.086999893,73.654,26.346,6.25648573,40.543,..,6.382916868,5.606,88,88,89,13.356741,20.9,100,30,..,..,..,..,..,282.184,252.233,..,..,39171,2500,19295,..,..,..,64263,0.4561,14.68838978,49.48736677,18.15543077,..,11.32067,45.93838088,51.62365718,2.437961938,1,21.3,0.8,20.1,..,4.59384,..,66.59063,21.66185,4.77675,1.046,24.4,2.2,..,80,9.3,..,5.203784496,2.198574936,99,..
2013,YR2013,Burundi,BDI,..,..,..,..,9.052,..,..,95,98,96,4086043,60.913,57.357,59.148,..,50.4,..,..,..,0.0581,9540289,..,..,1.644000053,88.518,11.482,8.142555505,41.933,..,4.431694746,5.897,96,96,96,15.360193,..,100,31.3,..,..,..,..,..,331.579,273.074,..,..,19837,2400,10074,..,..,..,28953,0.6926,4.596796989,58.34740799,45.91061934,..,6.26097,45.34424579,52.56663555,2.089118665,1.3,20.6,..,..,..,5.99536,..,..,21.40103,4.54625,1.03,..,..,..,91,20,..,5.673663782,2.808576724,75,..
2013,YR2013,Cabo Verde,CPV,..,..,..,..,5.918,..,..,94,91,93,211243,75.058,68.045,71.661,..,19.5,..,..,100000,0.6019,511748,..,..,11.51099968,36.683,63.317,5.289942399,21.477,..,9.029556066,2.463,93,93,93,..,..,..,26.1,..,..,..,..,..,152.183,106.861,..,..,214,7,152,..,..,..,251,0.7876,45.64098358,84.51823935,66.68893075,..,..,30.63578167,64.61930481,4.744913512,0.6,32.9,..,14.2,..,5.00144,..,93.09431,70.65632,22.94644,1.03,16.9,2.6,..,88,4.1,..,2.067059661,-0.061773432,..,..
2013,YR2013,Cambodia,KHM,..,..,..,..,6.228,..,..,96,79,86,8238537,69.854,65.742,67.888,..,30.5,..,..,2800000,0.4758,15026332,..,..,0.437999994,78.585,21.415,7.103867829,24.422,..,6.643915176,2.682,86,86,71,12.394908,..,50,17.4,..,..,..,..,..,214.769,151.134,..,..,11153,740,6755,..,..,..,12993,1.2942,44.08576202,72.25059394,47.05730405,23.47463667,65.46798,32.11078392,63.95782417,3.931391906,0.7,19.9,..,18.4,..,2.05054,..,..,..,..,1.049,36.9,2.5,..,93,23,..,3.430735083,1.169994027,90,..
2013,YR2013,Cameroon,CMR,..,..,..,..,10.657,..,..,82,83,89,9510227,57.904,55.258,56.576,..,60,..,..,1700000,..,22077298,..,..,3.710999966,46.627,53.373,4.503180087,38.02,..,3.207236156,4.916,89,89,88,12.063594,..,100,27.6,..,..,..,..,..,370.33,331.877,..,..,49538,4800,24340,..,..,..,76510,..,48.02985382,60.26988028,38.89879264,..,2.63898,43.49378144,53.72540222,2.780816345,4.2,31.7,..,8,..,2.76802,..,..,41.01904,15.29166,1.03,..,..,1.15,82,34,..,3.856352507,1.431178255,99,..
2013,YR2013,Canada,CAN,..,..,..,..,7.2,..,..,..,90,91,19476848,83.9,79.7,81.74878049,..,4.7,..,..,..,2.4509,35082954,..,..,7.073999882,18.822,81.178,10.22734493,10.8,..,19.0253213,1.587,55,91,91,6.2423706,..,37,6,11,..,..,..,..,81.149,51.077,..,..,1819,42,1392,..,..,..,2087,9.4788,728.6920776,99.34176479,99.44034183,98.67154711,..,16.16725872,68.6308948,15.20184648,..,62.7,..,2.5,..,..,..,99.43231,91.46145,65.3323,1.054,18.7,13.9,36.27,82,0.3,..,1.107109995,0.838999351,..,..
2013,YR2013,Caribbean small states,CSS,..,..,..,..,7.361125195,..,..,..,94.29358154,93.41891566,3182365,75.28050427,70.86862255,73.03014515,90.8723,17.34766972,..,..,1000000,..,7123332,..,..,11.54312327,49.40868534,50.59131466,5.416798604,16.93437033,..,9.903759161,2.084479746,93.41891566,93.43408233,90.90292987,13.86964606,..,..,13.76760959,..,..,..,..,..,193.9547922,117.7381875,..,..,2086,110,1563,..,..,..,2424,..,188.3055489,93.99359354,88.06209448,..,71.40789117,25.22253853,66.79504775,7.982413724,1.827057636,51.06622344,..,8.168767826,..,6.25108,1.02471,89.6081,73.13051,22.68421,1.048466086,..,..,..,..,..,..,0.862475755,0.567220858,..,..
2013,YR2013,Cayman Islands,CYM,..,..,..,..,3.23618841,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59932,..,..,..,0,100,..,12.53578478,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.125,83.654025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,0.63,..,1.638526018,..,..,..
2013,YR2013,Central African Republic,CAF,..,..,..,..,14.725,..,..,37,25,23,1789299,51.065,47.678,49.371,..,95.6,..,..,2000000,..,4447942,..,..,3.95600009,60.337,39.663,4.843345657,37.427,..,4.242676497,5.068,23,23,23,14.746528,..,..,32.4,..,..,..,..,..,451.884,426.381,..,..,15732,1700,7469,..,..,..,22828,..,7.967579842,46.03780207,24.9372248,..,16.56106,44.94427088,52.11832703,2.93740209,4.4,24.6,..,44.6,..,..,..,..,..,..,1.03,..,..,..,70,85,..,0.955240801,-0.195244401,40,..
2013,YR2013,Central Europe and the Baltics,CEB,..,..,..,..,11.41056152,..,..,95.69187654,96.33663335,96.66403201,49287272,80.20648806,72.69735015,76.35516299,98.95481,5.353026522,..,..,700000,..,103713726,..,..,10.04467346,37.90318626,62.09681374,6.702982975,9.63832193,..,11.47211426,1.387969817,96.21297841,96.57554144,94.51632467,6.956326745,..,..,8.822889819,..,..,..,..,..,171.5243302,71.68768973,..,..,5594,93,3457,..,..,..,6666,..,207.2230473,99.12236134,93.07979438,91.85183813,..,14.91502719,68.96771421,16.1172586,..,57.6924631,..,2.750603248,..,4.584895,1.00022,92.64227,89.68087,63.61439,1.056930301,38.0227586,26.07923862,..,..,..,..,-0.189034021,-0.252770682,..,..
2013,YR2013,Chad,TCD,..,..,..,..,13.38,..,..,60,57,39,4864920,53.777,51.014,52.386,..,79.8,..,..,4900000,0.0433,13220424,..,..,1.781000018,77.752,22.248,4.066451639,44.841,..,4.982257262,6.262,39,39,46,..,..,50,24.1,..,..,..,..,..,389.501,347.697,..,..,46301,7000,21990,..,..,..,78552,0.3383,23.58473206,39.32389462,9.403455239,..,5.72119,48.3333791,49.19021941,2.476401492,1.4,21.6,..,36.9,..,2.85071,..,78.09266,..,..,1.03,..,..,0.29,74,23,..,3.828585679,3.21474303,91,..
2013,YR2013,Channel Islands,CHI,..,..,..,..,7.925,..,..,..,..,..,80745,84.181,79.873,82.071,..,..,..,..,..,..,163038,..,..,8.520999908,68.973,31.027,..,10.438,..,..,1.569,..,..,..,..,..,..,..,..,..,..,..,..,62.635,43.822,..,..,..,..,..,..,..,..,..,..,..,94.15,98.5,91.975,..,15.60985782,68.26568039,16.12446178,..,..,..,..,..,..,..,..,..,..,1.057,..,..,..,..,..,..,0.501393256,0.650387037,..,..
2013,YR2013,Chile,CHL,..,..,..,..,5.785,..,..,98,90,91,8556606,82.106,76.443,79.349,96.26706,7.1,..,..,600000,1.8806,17571507,..,..,6.214000225,12.754,87.246,7.4447833,14.002,..,15.38624167,1.821,90,90,90,6.1096468,0.5,100,12.4,..,..,..,..,..,115.015,68.985,..,..,1746,39,1324,..,..,..,2047,..,399.2203064,99.15830429,98.798846,97.93384733,..,21.09293756,68.88375027,10.02331217,0.4,61.5,10.1,3.7,..,4.52943,1.00078,93.65419,87.8075,79.95629,1.04,44.3,37,..,47,2.8,..,1.044203001,0.532949469,..,..
2013,YR2013,China,CHN,26.2,24.4,..,..,7.16,..,20.8,99,99,99,782215189,77.635,73.242,75.321,..,10.8,..,..,136600000,1.6332,1357380000,..,..,4.590000153,46.987,53.013,4.71002236,12.08,..,9.41683948,1.647,99,..,99,4.9961615,2.4,100,18.8,23.2,..,..,..,..,105.02,67.867,..,..,189079,5600,113547,..,..,..,219508,1.9886,125.2337723,90.51711232,78.45564097,..,..,18.24008942,73.0809292,8.678981377,..,30,9.1,9.9,..,..,..,..,..,32.43367,1.146,49.6,2.1,..,95,3,..,2.87600167,-2.127683357,..,..
2013,YR2013,Colombia,COL,..,..,..,..,5.339,..,..,85,92,91,24041577,78.978,73.205,76.105,..,14.4,..,..,4100000,1.8431,46497267,..,..,9.052000046,20.939,79.061,7.262698561,15.945,..,17.61315912,1.905,91,91,91,10.013492,..,100,16.8,..,..,..,..,..,194.263,91.395,..,..,10726,630,6809,..,..,..,12511,1.0465,97.64962769,96.00554539,85.45536525,72.33710352,..,25.55024204,67.25687799,7.192879964,0.4,57.4,..,8.6,..,4.88174,..,90.20282,76.31163,48.73311,1.05,15.4,5.7,..,71,2.9,..,1.364676682,-0.796373677,..,..
2013,YR2013,Comoros,COM,..,..,..,..,7.744,..,..,85,85,87,187180,64.606,61.289,62.922,..,58.9,..,..,..,..,741505,..,..,4.578999996,71.777,28.223,7.76687935,34.199,..,3.802842647,4.561,88,88,85,24.066376,..,..,28,..,..,..,..,..,257.497,207.13,..,..,1471,77,890,..,..,..,1969,0.3978,52.63119888,80.99756556,34.80212381,..,15.55697,40.53135178,56.56536369,2.903284536,0.1,25.6,..,..,..,2.38276,..,84.62552,44.41592,8.75743,1.05,24.6,5.3,..,94,8.2,..,2.76196014,2.267592437,..,..
2013,YR2013,"Congo, Dem. Rep.",COD,..,..,..,..,10.696,..,..,83,76,74,24482056,59.821,56.941,58.381,..,77.9,..,..,..,0.0899,71358807,..,..,4.502999783,58.373,41.627,3.565092385,43.771,..,3.931780905,6.363,74,74,74,11.019038,23.4,67,33.2,..,..,..,..,..,292.488,243.991,..,..,238099,16000,96899,..,..,..,313762,0.86,6.442015171,41.23186089,20.46840468,..,4.34752,46.38811857,50.59529653,3.016584905,1,23.5,4.4,..,..,2.06221,..,..,..,6.93433,1.03,..,..,0.19,87,64,..,4.649257912,2.40204202,98,..
